grammar_id,lesson_key,textbook_id,volume,lesson_id,lesson_number,lesson_title,pattern,function_zh,meaning_vi,meaning_vi_status,example_sentence_zh,evidence_zh,source_section,source_pdf_page,source_printed_page,source_pdf_pages,source_printed_pages,source_status,needs_manual,source_notes
boya-elementary-i:lesson-15:audit-grammar-001,boya-elementary-i:lesson-15,boya-elementary-i,初级起步篇 I,lesson-15,15,我可以试试吗,可以／能+V,,可以 và 能 trước động từ đều nói khả năng hay sự cho phép; 能 thường nhấn vào khả năng thực tế.,translated_subagent_draft,这件衣服我可以试试吗？；只有这一种颜色。；算了，我再看看别的吧。；这件衣服合适不合适？；这件您穿一定很合适。；我要去机场接朋友。；我上网查查就明白了。,这件衣服我可以试试吗？；只有这一种颜色。；算了，我再看看别的吧。；这件衣服合适不合适？；这件您穿一定很合适。；我要去机场接朋友。；我上网查查就明白了。,重点句子／交际练习,139,128,139,128,sentence_inferred_ocr_needs_manual,true,独立 PDF 语法审计草稿；由重点／常用句子或活动提示归纳，需教师确认是否列为本课语法。
boya-elementary-i:lesson-15:audit-grammar-002,boya-elementary-i:lesson-15,boya-elementary-i,初级起步篇 I,lesson-15,15,我可以试试吗,动词重叠（试试、看看、查查）,,Lặp động từ như 试试 hoặc 看看 để đề nghị thử làm nhẹ nhàng.,translated_subagent_draft,这件衣服我可以试试吗？；只有这一种颜色。；算了，我再看看别的吧。；这件衣服合适不合适？；这件您穿一定很合适。；我要去机场接朋友。；我上网查查就明白了。,这件衣服我可以试试吗？；只有这一种颜色。；算了，我再看看别的吧。；这件衣服合适不合适？；这件您穿一定很合适。；我要去机场接朋友。；我上网查查就明白了。,重点句子／交际练习,139,128,139,128,sentence_inferred_ocr_needs_manual,true,独立 PDF 语法审计草稿；由重点／常用句子或活动提示归纳，需教师确认是否列为本课语法。
boya-elementary-i:lesson-15:audit-grammar-003,boya-elementary-i:lesson-15,boya-elementary-i,初级起步篇 I,lesson-15,15,我可以试试吗,只有+N,,只有 dùng để giới hạn: chỉ có người hoặc vật đó.,translated_subagent_draft,这件衣服我可以试试吗？；只有这一种颜色。；算了，我再看看别的吧。；这件衣服合适不合适？；这件您穿一定很合适。；我要去机场接朋友。；我上网查查就明白了。,这件衣服我可以试试吗？；只有这一种颜色。；算了，我再看看别的吧。；这件衣服合适不合适？；这件您穿一定很合适。；我要去机场接朋友。；我上网查查就明白了。,重点句子／交际练习,139,128,139,128,sentence_inferred_ocr_needs_manual,true,独立 PDF 语法审计草稿；由重点／常用句子或活动提示归纳，需教师确认是否列为本课语法。
boya-elementary-i:lesson-15:audit-grammar-004,boya-elementary-i:lesson-15,boya-elementary-i,初级起步篇 I,lesson-15,15,我可以试试吗,再+V,,再 đặt trước động từ để nói làm lại hoặc làm thêm sau đó.,translated_subagent_draft,这件衣服我可以试试吗？；只有这一种颜色。；算了，我再看看别的吧。；这件衣服合适不合适？；这件您穿一定很合适。；我要去机场接朋友。；我上网查查就明白了。,这件衣服我可以试试吗？；只有这一种颜色。；算了，我再看看别的吧。；这件衣服合适不合适？；这件您穿一定很合适。；我要去机场接朋友。；我上网查查就明白了。,重点句子／交际练习,139,128,139,128,sentence_inferred_ocr_needs_manual,true,独立 PDF 语法审计草稿；由重点／常用句子或活动提示归纳，需教师确认是否列为本课语法。
boya-elementary-i:lesson-15:audit-grammar-005,boya-elementary-i:lesson-15,boya-elementary-i,初级起步篇 I,lesson-15,15,我可以试试吗,别的（的名词化）,,别的 dùng như danh từ để chỉ cái khác hoặc người khác.,translated_subagent_draft,这件衣服我可以试试吗？；只有这一种颜色。；算了，我再看看别的吧。；这件衣服合适不合适？；这件您穿一定很合适。；我要去机场接朋友。；我上网查查就明白了。,这件衣服我可以试试吗？；只有这一种颜色。；算了，我再看看别的吧。；这件衣服合适不合适？；这件您穿一定很合适。；我要去机场接朋友。；我上网查查就明白了。,重点句子／交际练习,139,128,139,128,sentence_inferred_ocr_needs_manual,true,独立 PDF 语法审计草稿；由重点／常用句子或活动提示归纳，需教师确认是否列为本课语法。
boya-elementary-i:lesson-15:audit-grammar-006,boya-elementary-i:lesson-15,boya-elementary-i,初级起步篇 I,lesson-15,15,我可以试试吗,A不A正反问,,Dạng A不A lặp tính từ hay động từ để hỏi đúng sai hoặc có không.,translated_subagent_draft,这件衣服我可以试试吗？；只有这一种颜色。；算了，我再看看别的吧。；这件衣服合适不合适？；这件您穿一定很合适。；我要去机场接朋友。；我上网查查就明白了。,这件衣服我可以试试吗？；只有这一种颜色。；算了，我再看看别的吧。；这件衣服合适不合适？；这件您穿一定很合适。；我要去机场接朋友。；我上网查查就明白了。,重点句子／交际练习,139,128,139,128,sentence_inferred_ocr_needs_manual,true,独立 PDF 语法审计草稿；由重点／常用句子或活动提示归纳，需教师确认是否列为本课语法。
boya-elementary-i:lesson-15:audit-grammar-007,boya-elementary-i:lesson-15,boya-elementary-i,初级起步篇 I,lesson-15,15,我可以试试吗,一定+V／形容词,,一定 đứng trước động từ hoặc tính từ để nhấn mạnh chắc chắn hay nhất định.,translated_subagent_draft,这件衣服我可以试试吗？；只有这一种颜色。；算了，我再看看别的吧。；这件衣服合适不合适？；这件您穿一定很合适。；我要去机场接朋友。；我上网查查就明白了。,这件衣服我可以试试吗？；只有这一种颜色。；算了，我再看看别的吧。；这件衣服合适不合适？；这件您穿一定很合适。；我要去机场接朋友。；我上网查查就明白了。,重点句子／交际练习,139,128,139,128,sentence_inferred_ocr_needs_manual,true,独立 PDF 语法审计草稿；由重点／常用句子或活动提示归纳，需教师确认是否列为本课语法。
boya-elementary-i:lesson-15:audit-grammar-008,boya-elementary-i:lesson-15,boya-elementary-i,初级起步篇 I,lesson-15,15,我可以试试吗,为什么疑问,,Dùng 为什么 để hỏi nguyên nhân hoặc lý do.,translated_subagent_draft,这件衣服我可以试试吗？；只有这一种颜色。；算了，我再看看别的吧。；这件衣服合适不合适？；这件您穿一定很合适。；我要去机场接朋友。；我上网查查就明白了。,这件衣服我可以试试吗？；只有这一种颜色。；算了，我再看看别的吧。；这件衣服合适不合适？；这件您穿一定很合适。；我要去机场接朋友。；我上网查查就明白了。,重点句子／交际练习,139,128,139,128,sentence_inferred_ocr_needs_manual,true,独立 PDF 语法审计草稿；由重点／常用句子或活动提示归纳，需教师确认是否列为本课语法。
boya-elementary-i:lesson-15:audit-grammar-009,boya-elementary-i:lesson-15,boya-elementary-i,初级起步篇 I,lesson-15,15,我可以试试吗,连动：去+地点+V,,Dùng 去加 địa điểm加 động từ để nói đi đâu nhằm làm gì.,translated_subagent_draft,这件衣服我可以试试吗？；只有这一种颜色。；算了，我再看看别的吧。；这件衣服合适不合适？；这件您穿一定很合适。；我要去机场接朋友。；我上网查查就明白了。,这件衣服我可以试试吗？；只有这一种颜色。；算了，我再看看别的吧。；这件衣服合适不合适？；这件您穿一定很合适。；我要去机场接朋友。；我上网查查就明白了。,重点句子／交际练习,139,128,139,128,sentence_inferred_ocr_needs_manual,true,独立 PDF 语法审计草稿；由重点／常用句子或活动提示归纳，需教师确认是否列为本课语法。
boya-elementary-i:lesson-15:audit-grammar-010,boya-elementary-i:lesson-15,boya-elementary-i,初级起步篇 I,lesson-15,15,我可以试试吗,就+结果／时间,,就 có thể nhấn mạnh kết quả đã đến hoặc thời điểm sớm.,translated_subagent_draft,这件衣服我可以试试吗？；只有这一种颜色。；算了，我再看看别的吧。；这件衣服合适不合适？；这件您穿一定很合适。；我要去机场接朋友。；我上网查查就明白了。,这件衣服我可以试试吗？；只有这一种颜色。；算了，我再看看别的吧。；这件衣服合适不合适？；这件您穿一定很合适。；我要去机场接朋友。；我上网查查就明白了。,重点句子／交际练习,139,128,139,128,sentence_inferred_ocr_needs_manual,true,独立 PDF 语法审计草稿；由重点／常用句子或活动提示归纳，需教师确认是否列为本课语法。
boya-elementary-i:lesson-16:audit-grammar-001,boya-elementary-i:lesson-16,boya-elementary-i,初级起步篇 I,lesson-16,16,来一斤饺子,离+地点+近／远,,离 đứng trước địa điểm rồi dùng 近 hoặc 远 để nói khoảng cách.,translated_subagent_draft,这个食堂离教室很近。；包子啦，面条儿啦，饺子啦，味道都不错。；你不是南方人吗？；师傅，来一份蘑菇，半份鸡肉，二两米饭。；同学，这儿有人吗？；欢迎光临！您几位？；要什么馅儿？,这个食堂离教室很近。；包子啦，面条儿啦，饺子啦，味道都不错。；你不是南方人吗？；师傅，来一份蘑菇，半份鸡肉，二两米饭。；同学，这儿有人吗？；欢迎光临！您几位？；要什么馅儿？,重点句子／点菜活动,149,138,149,138,sentence_inferred_ocr_needs_manual,true,独立 PDF 语法审计草稿；由重点／常用句子或活动提示归纳，需教师确认是否列为本课语法。
boya-elementary-i:lesson-16:audit-grammar-002,boya-elementary-i:lesson-16,boya-elementary-i,初级起步篇 I,lesson-16,16,来一斤饺子,啦列举语气,,啦 ở cuối câu tạo giọng liệt kê thân mật và báo hiệu còn điều tương tự.,translated_subagent_draft,这个食堂离教室很近。；包子啦，面条儿啦，饺子啦，味道都不错。；你不是南方人吗？；师傅，来一份蘑菇，半份鸡肉，二两米饭。；同学，这儿有人吗？；欢迎光临！您几位？；要什么馅儿？,这个食堂离教室很近。；包子啦，面条儿啦，饺子啦，味道都不错。；你不是南方人吗？；师傅，来一份蘑菇，半份鸡肉，二两米饭。；同学，这儿有人吗？；欢迎光临！您几位？；要什么馅儿？,重点句子／点菜活动,149,138,149,138,sentence_inferred_ocr_needs_manual,true,独立 PDF 语法审计草稿；由重点／常用句子或活动提示归纳，需教师确认是否列为本课语法。
boya-elementary-i:lesson-16:audit-grammar-003,boya-elementary-i:lesson-16,boya-elementary-i,初级起步篇 I,lesson-16,16,来一斤饺子,都+谓语,,都 đứng trước vị ngữ để nói tất cả người hay vật trong phạm vi đều như vậy.,translated_subagent_draft,这个食堂离教室很近。；包子啦，面条儿啦，饺子啦，味道都不错。；你不是南方人吗？；师傅，来一份蘑菇，半份鸡肉，二两米饭。；同学，这儿有人吗？；欢迎光临！您几位？；要什么馅儿？,这个食堂离教室很近。；包子啦，面条儿啦，饺子啦，味道都不错。；你不是南方人吗？；师傅，来一份蘑菇，半份鸡肉，二两米饭。；同学，这儿有人吗？；欢迎光临！您几位？；要什么馅儿？,重点句子／点菜活动,149,138,149,138,sentence_inferred_ocr_needs_manual,true,独立 PDF 语法审计草稿；由重点／常用句子或活动提示归纳，需教师确认是否列为本课语法。
